order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-103550,2026-05-10,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3365,3365,CUST-94479,Website
UK-2026-104534,2026-06-06,North,Chandigarh,Air Fryer 5L,Home & Kitchen,1,5385,5385,CUST-64220,Website
UK-2026-102166,2026-03-16,West,Pune,Slim Fit Jeans,Fashion,1,1618,1618,CUST-17435,Marketplace
UK-2026-102508,2026-04-30,North,Chandigarh,Bluetooth Speaker Mini,Electronics,1,1449,1449,CUST-33164,App
UK-2026-101818,2026-03-16,South,Kochi,Foldable Treadmill T2,Sports,1,23968,23968,CUST-33135,App
UK-2026-103357,2026-05-05,East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1615,1615,CUST-48964,App
UK-2026-101839,2026-03-28,North,Gurugram,Wireless Earbuds Pro,Electronics,1,2891,2891,CUST-83938,App
UK-2026-104335,2026-06-30,North,Noida,Badminton Racket Set,Sports,4,2498,9992,CUST-72205,Marketplace
UK-2026-103480,2026-05-01,South,Chennai,Running Sneakers,Fashion,2,2891,5782,CUST-81308,Website
UK-2026-103053,2026-04-02,North,Chandigarh,Ethnic Dupatta,Fashion,1,523,523,CUST-10369,App
UK-2026-104859,2026-06-12,East,Guwahati,Sunscreen SPF50,Beauty,1,543,543,CUST-95966,App
UK-2026-101825,2026-03-28,West,Ahmedabad,Modern Wall Clock,Home & Kitchen,1,764,,CUST-79366,App
UK-2026-100905,2026-02-18,South,Hyderabad,43-inch Smart TV,Electronics,1,26013,26013,CUST-48400,Marketplace
UK-2026-102562,2026-04-18,South,Kochi,Noise-Cancelling Headphones,Electronics,1,8924,8924,CUST-22048,Website
UK-2026-100635,2026-01-16,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,4,2496,9984,CUST-60624,App
UK-2026-101941,2026-03-05,South,Bangalore,Ultrabook Air 14,Electronics,2,29874,59748,CUST-32705,App
UK-2026-103870,2026-05-25,South,Kochi,Noise-Cancelling Headphones,Electronics,2,9203,18406,CUST-80289,Marketplace
UK-2026-101420,16-02-26,West,Surat,Wireless Earbuds Pro,Electronics,1,3137,3137,CUST-14211,App
UK-2026-103736,2026-05-15,South,Bengaluru,Slim Fit Jeans,Fashion,1,1584,1584,CUST-98362,Website
UK-2026-103657,2026-05-11,East,Bhubaneswar,MIRRORLESS CAMERA LITE,Electronics,1,27888,27888,CUST-66059,App
UK-2026-101377,2026-02-03,West,Surat,Denim Jacket,Fashion,1,2222,2222,CUST-16665,Website
UK-2026-101826,2026-03-31,North,Delhi,Smart Watch X2,Electronics,1,4316,4316,CUST-53994,Marketplace
UK-2026-101426,2026-02-04,Central,Bhopal,Denim Jacket,Fashion,1,2091,2091,CUST-86575,Website
UK-2026-104984,2026-06-28,South,Kochi,Football Size 5,Sports,2,866,1732,CUST-54681,Website
UK-2026-103391,2026-05-16,East,Guwahati,Non-Stick Cookware Set,Home & Kitchen,2,2764,5528,CUST-21867,App
UK-2026-103478,2026-05-27,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1357,1357,CUST-18569,Website
UK-2026-101126,2026-02-05,North,Chandigarh,Air Fryer 5L,Home & Kitchen,2,5761,11522,CUST-77755,App
UK-2026-101104,2026-02-15,South,Hyderabad,Vitamin C Serum,Beauty,1,709,709,CUST-53164,Website
UK-2026-102361,2026-04-30,East,Bhubaneswar,Makeup Brush Set,Beauty,3,1254,3762,CUST-35466,Website
UK-2026-100197,2026-01-17,North,Noida,Mixer Grinder 750W,Home & Kitchen,1,3212,3212,CUST-53969,App
UK-2026-102434,2026-04-06,West,Mumbai,Face Wash Combo,Beauty,4,454,1816,CUST-22679,Website
UK-2026-101453,2026-03-15,West,Pune,Cotton Bedsheet Set,Home & Kitchen,1,1393,1393,CUST-75684,Marketplace
UK-2026-103237,2026-05-07,West,Pune,Vitamin C Serum,Beauty,2,731,1462,CUST-47223,Marketplace
UK-2026-100549,2026-01-18,South,Hyderabad,Matte Lipstick Set,Beauty,1,910,910,CUST-58481,Website
UK-2026-100904,2026-02-02,South,Bengaluru,Sunscreen SPF50,Beauty,1,534,534,CUST-54763,Website
UK-2026-100735,2026-02-27,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,18188,18188,CUST-61593,Marketplace
UK-2026-103661,2026-05-16,East,Guwahati,Non-Stick Cookware Set,Home & Kitchen,1,3019,3019,CUST-80041,Website
UK-2026-101171,2026-02-05,South,Kochi,Leather Wallet,Fashion,2,940,1880,CUST-25847,App
UK-2026-104148,2026-06-18,South,Chennai,Mirrorless Camera Lite,Electronics,1,28928,28928,CUST-51719,Website
UK-2026-102559,2026-04-02,West,Mumbai,Matte Lipstick Set,Beauty,2,860,1720,CUST-75543,Website
UK-2026-101499,2026-03-18,West,Pune,Running Sneakers,Fashion,2,2695,5390,CUST-31584,App
UK-2026-100672,31-01-26,North,Noida,43-inch Smart TV,Electronics,1,26813,26813,CUST-30387,Website
UK-2026-104773,2026-06-12,South,Madras,Leather Wallet,Fashion,1,880,880,CUST-13029,Marketplace
UK-2026-100060,2026-01-07,Central,Indore,Football Size 5,Sports,2,888,1776,CUST-17012,Website
UK-2026-101047,2026-02-03,West,Ahmedabad,Formal Shirt,Fashion,1,1080,1080,CUST-86268,Website
UK-2026-103625,"May 16, 2026",West,Mumbai,Slim Fit Jeans,Fashion,2,1544,3088,CUST-81057,Website
UK-2026-102110,2026-03-31,South,Chennai,Mixer Grinder 750W,Home & Kitchen,1,3254,3254,CUST-16258,App
UK-2026-104393,2026-06-30,North,Chandigarh,Wireless Earbuds Pro,Electronics,2,2939,5878,CUST-60281,Marketplace
UK-2026-101938,2026-03-24,Central,Bhopal,43-inch Smart TV,Electronics,,26334,26334,CUST-32850,App
UK-2026-100461,2026-01-06,West,Pune,Matte Lipstick Set,Beauty,-1,868,868,CUST-11158,Marketplace
UK-2026-101297,2026-02-15,North,Gurugram,Modern Wall Clock,Home & Kitchen,1,833,833,CUST-19955,App
UK-2026-103094,2026-05-08,North,GGN,Slim Fit Jeans,Fashion,1,1593,1593,CUST-83872,App
UK-2026-104912,2026-06-02,North,Delhi,Leather Wallet,Fashion,2,899,1798,CUST-36148,Marketplace
UK-2026-100332,2026-01-14,South,Kochi,Cotton Kurta Set,Fashion,4,1340,5360,CUST-11711,Website
UK-2026-103175,2026-05-15,North,Gurugram,Denim Jacket,Fashion,1,2265,2265,CUST-60821,Marketplace
UK-2026-101895,2026-03-06,Central,Bhopal,Cotton Kurta Set,Fashion,1,1341,1341,CUST-30408,App
UK-2026-100641,2026-01-13,North,Noida,Non-Stick Cookware Set,Home & Kitchen,2,2937,5874,CUST-35558,App
UK-2026-102494,2026-04-14,North,Delhi,Robot Vacuum R7,Home & Kitchen,1,18175,18175,CUST-17855,Website
UK-2026-102581,2026-04-21,North,Noida,Non-Stick Cookware Set,Home & Kitchen,1,2800,2800,CUST-34099,App
UK-2026-103232,2026-05-31,North,Gurugram,Air Fryer 5L,Home & Kitchen,1,5759,"₹5,759",CUST-97296,Website
UK-2026-102025,2026-03-24,West,Mumbai,Face Wash Combo,Beauty,1,466,466,CUST-54431,Website
UK-2026-103913,2026-05-07,East,Kolkata,Foldable Treadmill T2,Sports,1,24087,24087,CUST-97238,App
UK-2026-101697,2026-03-14,South,Hyderabad,Eau de Parfum 100ml,Beauty,2,1939,,CUST-15532,App
UK-2026-100753,2026-02-16,West,Surat,Ultrabook Air 14,Electronics,4,30816,123264,CUST-89129,App
UK-2026-101959,2026-03-02,North,GGN,Non-Stick Cookware Set,Home & Kitchen,2,3004,6008,CUST-65770,App
UK-2026-102415,2026-04-29,South,Kochi,Cotton Kurta Set,Fashion,1,1292,1292,CUST-83701,App
UK-2026-104019,2026-05-09,East,Guwahati,Vitamin C Serum,Beauty,2,667,1334,CUST-40746,App
UK-2026-100938,2026-02-17,South,Kochi,Power Bank 20000mAh,Electronics,1,1755,1755,CUST-18590,Website
UK-2026-103793,"May 5, 2026",South,Bengaluru,Leather Wallet,Fashion,1,857,857,CUST-47687,Marketplace
UK-2026-100476,2026-01-01,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3274,3274,CUST-73969,App
UK-2026-102058,2026-03-21,West,Surat,Football Size 5,Sports,1,935,935,CUST-85796,App
UK-2026-103942,2026-05-24,North,Noida,Smart Watch X2,Electronics,1,4416,4416,CUST-58328,Website
UK-2026-104287,2026-06-09,Central,Indore,Silk Saree,Fashion,4,3451,13804,CUST-69893,Marketplace
UK-2026-103303,2026-05-20,South,Bengaluru,Denim Jacket,Fashion,2,2281,4562,CUST-85113,Website
UK-2026-103800,2026-05-14,North,Noida,Mixer Grinder 750W,Home & Kitchen,1,3437,3437,CUST-83631,Marketplace
UK-2026-102193,2026-03-07,South,Bengaluru,Running Sneakers,Fashion,1,2816,2816,CUST-73492,App
UK-2026-100953,2026-02-03,South,Bengaluru,Ionic Hair Dryer,Beauty,2,1963,3926,CUST-84672,Website
UK-2026-101333,2026-02-08,West,Mumbai,Power Bank 20000mAh,Electronics,1,1771,1771,CUST-25471,Website
UK-2026-102228,2026-03-06,North,Gurugram,Yoga Mat Pro,Sports,1,1227,1227,CUST-73649,Website
UK-2026-104634,2026-06-05,West,Ahmedabad,Cycling Helmet,Sports,1,1588,1588,CUST-96756,App
UK-2026-101988,2026-03-10,Central,Nagpur,Football Size 5,Sports,1,858,858,CUST-23360,Website
UK-2026-100040,2026-01-04,South,Kochi,  Power Bank 20000mAh,Electronics,1,1801,1801,CUST-15990,Website
UK-2026-103449,2026-05-03,South,Chennai,Mixer Grinder 750W,Home & Kitchen,1,3199,3199,CUST-80991,Marketplace
UK-2026-100201,2026-01-14,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3257,3257,CUST-71484,Website
UK-2026-102248,2026-04-01,North,Gurugram,Dinner Set 24pc,Home & Kitchen,1,2402,2402,CUST-79230,Website
UK-2026-100577,2026-01-19,East,Patna,Smart Watch X2,Electronics,1,4386,4386,CUST-66538,App
UK-2026-104253,2026-06-12,West,Pune,Adjustable Dumbbells 15kg,Sports,1,4998,4998,CUST-60526,App
UK-2026-100899,2026-02-11,Central,Nagpur,Football Size 5,Sports,3,866,2598,CUST-14418,Website
UK-2026-101274,2026-02-18,South,Hyderabad,Makeup Brush Set,Beauty,1,1247,1247,CUST-44126,App
UK-2026-103618,2026-05-25,North,Chandigarh,Mixer Grinder 750W,Home & Kitchen,1,3134,3134,CUST-86572,App
UK-2026-100832,2026-02-10,East,Guwahati,Denim Jacket,Fashion,1,2248,2248,CUST-13240,App
UK-2026-100855,2026-02-07,West,Ahmedabad,Smart Watch X2,Electronics,1,4513,4513,CUST-85124,Website
UK-2026-102867,2026-04-25,South,Hyderabad,Smart Watch X2,Electronics,3,4511,13533,CUST-48821,Website
UK-2026-101505,2026-03-21,North,Delhi,Slim Fit Jeans,Fashion,3,1642,4926,CUST-25847,Website
UK-2026-102259,30/04/2026,East,Kolkata,Modern Wall Clock,Home & Kitchen,1,779,779,CUST-81019,Marketplace
UK-2026-103641,2026-05-14,South,Bengaluru,Makeup Brush Set,Beauty,2,1308,2616,CUST-38558,App
UK-2026-104226,2026-06-06,West,Pune,Foldable Treadmill T2,Sports,1,25251,25251,CUST-91311,App
UK-2026-100357,2026-01-03,West,Mumbai,Cotton Kurta Set,Fashion,2,1323,2646,CUST-49017,Marketplace
UK-2026-104137,2026-06-30,North,Gurugram,Sunscreen SPF50,Beauty,3,554,1662,CUST-54547,App
UK-2026-103949,2026-05-21,South,Bengaluru,Yoga Mat Pro,Sports,1,1172,1172,CUST-10391,App
UK-2026-100099,2026-01-18,Central,Raipur,Leather Wallet,Fashion,1,936,936,CUST-48186,Website
UK-2026-103051,2026-04-02,North,Delhi,Beard Grooming Kit,Beauty,1,1027,1027,CUST-18724,App
UK-2026-101776,2026-03-29,Central,Raipur,Ultrabook Air 14,Electronics,1,29284,29284,CUST-81464,Marketplace
UK-2026-104140,2026-06-26,Central,Raipur,Ionic Hair Dryer,Beauty,1,1829,1829,CUST-93817,Website
UK-2026-103631,2026-05-25,,Noida,Air Fryer 5L,Home & Kitchen,2,5721,11442,CUST-54953,App
UK-2026-102285,2026-04-08,North,Noida,Modern Wall Clock,Home & Kitchen,1,800,800,CUST-58012,App
UK-2026-101026,2026-02-22,South,Hyderabad,Cricket Bat English Willow,Sports,1,8826,8826,CUST-39964,Website
UK-2026-104943,2026-06-19,West,Ahmedabad,Wireless Earbuds Pro,Electronics,1,2904,2904,CUST-64948,Marketplace
UK-2026-102993,2026-04-02,East,Kolkata,Power Bank 20000mAh,Electronics,1,1764,1764,CUST-71061,Marketplace
UK-2026-100692,2026-01-03,West,Mumbai,Electric Kettle 1.5L,Home & Kitchen,1,1093,"1,093.00",CUST-77544,Website
UK-2026-101325,2026-02-28,North,Noida,Ionic Hair Dryer,Beauty,3,1927,5781,CUST-91349,Website
UK-2026-104409,2026-06-06,East,Kolkata,Ultrabook Air 14,Electronics,2,28754,57508,CUST-72698,Marketplace
UK-2026-102539,2026-04-23,South,Hyderabad,Running Sneakers,Fashion,2,2818,5636,CUST-73338,Website
UK-2026-103595,2026-05-23,South,Kochi,Running Sneakers,Fashion,1,2718,2718,CUST-47745,Website
UK-2026-103722,2026-05-25,East,Guwahati,Running Sneakers,Fashion,2,2845,,CUST-28091,App
UK-2026-100152,2026-01-23,West,Mumbai,Ethnic Dupatta,Fashion,2,493,986,CUST-20137,Website
UK-2026-103995,2026-05-08,Central,Bhopal,Vitamin C Serum,Beauty,1,711,711,CUST-84584,Marketplace
UK-2026-102309,2026-04-22,West,Ahmedabad,Adjustable Dumbbells 15kg,Sports,1,4872,4872,CUST-27000,Website
UK-2026-100080,2026-01-12,Central,Bhopal,Vitamin C Serum,Beauty,1,697,697,CUST-69407,Marketplace
UK-2026-103414,2026-05-28,North,Chandigarh,Dinner Set 24pc,Home & Kitchen,1,2559,2559,CUST-56109,App
UK-2026-100366,2026-01-10,Central,Nagpur,Sunscreen SPF50,Beauty,2,558,1116,CUST-89928,App
UK-2026-104503,2026-06-23,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,1,3141,3141,CUST-10391,Marketplace
UK-2026-104035,2026-06-02,Central,Nagpur,Mixer Grinder 750W,Home & Kitchen,2,3141,6282,CUST-95789,App
UK-2026-101123,2026-02-07,West,Pune,Noise-Cancelling Headphones,Electronics,1,8995,,CUST-83367,Website
UK-2026-103313,2026-05-21,North,Delhi,Dinner Set 24pc,Home & Kitchen,1,2481,2481,CUST-81319,App
UK-2026-101117,2026-02-10,South,Bengaluru,Robot Vacuum R7,Home & Kitchen,1,18244,18244,CUST-11184,Website
UK-2026-101746,10-03-26,West,Surat,Cotton Kurta Set,Fashion,1,1286,1286,CUST-88409,App
UK-2026-102384,2026-04-29,,Gurugram,Slim Fit Jeans,Fashion,1,1589,1589,CUST-25060,App
UK-2026-104429,2026-06-25,Central,Nagpur,Beard Grooming Kit,Beauty,1,1014,,CUST-73248,App
UK-2026-103691,2026-05-18,South,Bengaluru,Smart Watch X2,Electronics,1,4543,4543,CUST-85489,App
UK-2026-103546,2026-05-05,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,1,1364,1364,CUST-47745,Website
UK-2026-102514,2026-04-07,East,Bhubaneswar,Makeup Brush Set,Beauty,1,1311,1311,CUST-10847,App
UK-2026-100797,2026-02-02,West,Pune,Ionic Hair Dryer,Beauty,1,1975,1975,CUST-28059,Website
UK-2026-101466,2026-03-31,North,Gurugram,Sunscreen SPF50,Beauty,1,538,538,CUST-73679,Marketplace
UK-2026-101034,2026-02-01,East,Kolkata,Leather Wallet,Fashion,1,914,914,CUST-93934,Website
UK-2026-100595,2026-01-28,South,Bengaluru,Electric Kettle 1.5L,Home & Kitchen,2,1116,2232,CUST-66820,App
UK-2026-100629,2026-01-09,North,Noida,Dinner Set 24pc,Home & Kitchen,2,2446,4892,CUST-72698,App
UK-2026-100075,2026-01-30,East,Guwahati,Power Bank 20000mAh,Electronics,1,1716,1716,CUST-76933,App
UK-2026-104236,2026-06-03,South,Chennai,Gym Gloves,Sports,1,515,515,CUST-62935,App
UK-2026-102429,2026-04-07,North,Delhi,Air Fryer 5L,Home & Kitchen,1,5646,5646,CUST-55516,Website
UK-2026-104215,2026-06-20,West,Ahmedabad,Smart Watch X2,Electronics,2,4476,8952,CUST-52858,Marketplace
UK-2026-100132,2026-01-11,Central,Raipur,Power Bank 20000mAh,Electronics,3,1833,5499,CUST-57405,Marketplace
UK-2026-104847,2026-06-03,East,Guwahati,Bluetooth Speaker Mini,Electronics,1,1492,1492,CUST-28841,Marketplace
UK-2026-103332,2026-05-25,East,Kolkata,Cycling Helmet,Sports,1,1544,1544,CUST-30259,Marketplace
UK-2026-101312,2026-02-18,North,Chandigarh,43-inch Smart TV,Electronics,1,25572,25572,CUST-99024,Marketplace
UK-2026-103471,2026-05-04,North,Noida,Electric Kettle 1.5L,Home & Kitchen,1,1084,1084,CUST-70432,Marketplace
UK-2026-100683,2026-01-31,West,Surat,Beard Grooming Kit,Beauty,1,1036,1036,CUST-46088,Website
UK-2026-102669,2026-04-16,South,Hyderabad,Ultrabook Air 14,Electronics,2,31445,62890,CUST-91083,Marketplace
UK-2026-103304,2026-05-11,North,Noida,Leather Wallet,Fashion,2,889,1778,CUST-81569,Marketplace
UK-2026-104424,2026-06-15,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1048,1048,CUST-29983,Website
UK-2026-101387,2026-02-07,North,Chandigarh,Slim Fit Jeans,Fashion,1,1597,1597,CUST-35281,Marketplace
UK-2026-101159,2026-02-09,North,Chandigarh,43-inch Smart TV,Electronics,2,25446,50892,CUST-66555,App
UK-2026-104378,2026-06-27,South,Hyderabad,Electric Kettle 1.5L,Home & Kitchen,1,1056,1056,CUST-52244,Marketplace
UK-2026-100671,2026-01-27,Central,Nagpur,Bluetooth Speaker Mini,Electronics,1,1531,1531,CUST-37066,Marketplace
UK-2026-103983,2026-05-01,West,Pune,Noise-Cancelling Headphones,Electronics,2,9316,18632,CUST-35932,Website
UK-2026-100592,2026-01-12,East,Guwahati,Face Wash Combo,Beauty,1,471,471,CUST-69997,App
UK-2026-104267,2026-06-28,East,Patna,Foldable Treadmill T2,Sports,2,25046,50092,CUST-83009,App
UK-2026-104349,2026-06-18,North,Chandigarh,Sunscreen SPF50,Beauty,2,568,1136,CUST-53911,App
UK-2026-101464,2026-03-21,Central,Indore,Smart Watch X2,Electronics,,4462,4462,CUST-92282,App
UK-2026-100165,23/01/2026,West,Mumbai,Leather Wallet,Fashion,1,908,908,CUST-86217,Website
UK-2026-103467,2026-05-15,South,Hyderabad,Yoga Mat Pro,Sports,1,1227,1227,CUST-73965,App
UK-2026-104696,2026-06-17,South,Chennai,Denim Jacket,Fashion,1,2221,2221,CUST-39105,Website
UK-2026-104744,2026-06-10,North,Noida,Cycling Helmet,Sports,2,1655,3310,CUST-23982,Marketplace
UK-2026-100705,2026-01-15,West,Surat,Denim Jacket,Fashion,1,2274,2274,CUST-91334,App
UK-2026-102449,2026-04-11,East,Kolkata,43-inch Smart TV,Electronics,1,25696,25696,CUST-98665,App
UK-2026-101846,2026-03-19,North,Noida,Ethnic Dupatta,Fashion,1,491,491,CUST-47053,App
UK-2026-100771,2026-02-25,North,Delhi,Mixer Grinder 750W,Home & Kitchen,3,3189,9567,CUST-43305,App
UK-2026-101544,2026-03-24,West,Pune,Dinner Set 24pc,Home & Kitchen,2,2569,5138,CUST-79205,App
UK-2026-103584,2026-05-28,West,Pune,Bluetooth Speaker Mini,Electronics,1,1484,1484,CUST-38399,Marketplace
UK-2026-102237,2026-03-22,West,Mumbai,Formal Shirt,Fashion,1,1126,1126,CUST-29817,Website
UK-2026-100249,2026-01-27,North,Gurugram,Robot Vacuum R7,Home & Kitchen,3,18705,56115,CUST-37745,App
UK-2026-103886,2026-05-27,East,Kolkata,Smart Watch X2,Electronics,1,4542,"₹4,542",CUST-91349,App
UK-2026-104865,2026-06-27,North,Chandigarh,Modern Wall Clock,Home & Kitchen,2,760,1520,CUST-71471,App
UK-2026-100674,2026-01-04,West,Mumbai,Air Fryer 5L,Home & Kitchen,3,5751,17253,CUST-22101,App
UK-2026-103119,2026-05-10,North,Chandigarh,Cotton Kurta Set,Fashion,1,1253,,CUST-39787,Website
UK-2026-102240,2026-03-16,West,Surat,Football Size 5,Sports,2,860,1720,CUST-54681,App
UK-2026-103701,2026-05-30,North,Gurugram,Silk Saree,Fashion,1,3339,3339,CUST-69997,App
UK-2026-103794,2026-05-27,East,Kolkata,Bluetooth Speaker Mini,Electronics,1,1568,1568,CUST-49605,App
UK-2026-104749,2026-06-29,South,Chennai,Ultrabook Air 14,Electronics,1,29593,29593,CUST-92367,Marketplace
UK-2026-103389,2026-05-17,West,Ahmedabad,43-inch Smart TV,Electronics,1,26430,26430,CUST-82357,App
UK-2026-103472,2026-05-21,West,Ahmedabad,RUNNING SNEAKERS,Fashion,2,2773,5546,CUST-50326,App
UK-2026-101976,2026-03-20,North,Noida,Makeup Brush Set,Beauty,1,1261,1261,CUST-25503,App
UK-2026-103152,2026-05-21,South,Kochi,Bluetooth Speaker Mini,Electronics,1,1551,1551,CUST-42551,Marketplace
UK-2026-104308,2026-06-11,North,Noida,Robot Vacuum R7,Home & Kitchen,1,18590,18590,CUST-76002,App
UK-2026-100017,2026-01-21,North,Gurugram,Non-Stick Cookware Set,Home & Kitchen,1,2822,2822,CUST-86572,Website
UK-2026-103408,2026-05-21,West,Pune,Cotton Kurta Set,Fashion,1,1251,1251,CUST-16782,App
UK-2026-101469,2026-03-08,South,Hyderabad,Modern Wall Clock,Home & Kitchen,2,769,1538,CUST-99609,App
UK-2026-104067,2026-06-02,North,Gurugram,Ultrabook Air 14,Electronics,1,31210,31210,CUST-75901,Marketplace
UK-2026-104724,2026-06-08,South,Madras,Leather Wallet,Fashion,1,854,854,CUST-53924,Website
UK-2026-103639,2026-05-12,East,Bhubaneswar,Leather Wallet,Fashion,3,862,2586,CUST-62035,Website
UK-2026-101897,2026-03-26,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,30151,30151,CUST-48186,Marketplace
UK-2026-104052,2026-06-04,West,Ahmedabad,Yoga Mat Pro,Sports,2,1232,2464,CUST-76201,Website
UK-2026-101418,2026-02-04,North,CHANDIGARH,Formal Shirt,Fashion,2,1085,2170,CUST-22446,App
UK-2026-102591,2026-04-16,North,Noida,Noise-Cancelling Headphones,Electronics,1,8924,8924,CUST-72625,Marketplace
UK-2026-104109,2026-06-13,North,Delhi,Cotton Bedsheet Set,Home & Kitchen,-1,1446,1446,CUST-21668,Marketplace
UK-2026-104251,2026-06-18,,Patna,Ionic Hair Dryer,Beauty,4,1846,7384,CUST-43305,App
UK-2026-100098,2026-01-06,South,Kochi,Mirrorless Camera Lite,Electronics,1,27757,27757,CUST-91349,Website
UK-2026-104210,2026-06-22,West,Ahmedabad,Noise-Cancelling Headphones,Electronics,1,9409,9409,CUST-93558,App
UK-2026-103328,2026-05-02,East,Patna,Running Sneakers,Fashion,1,2798,2798,CUST-88783,Website
UK-2026-104535,2026-06-28,East,Patna,Robot Vacuum R7,Home & Kitchen,-1,18249,36498,CUST-84584,Website
UK-2026-104154,2026-06-28,North,Gurugram,Ionic Hair Dryer,Beauty,1,1831,1831,CUST-85124,Website
UK-2026-102395,12-04-26,Central,Indore,Noise-Cancelling Headphones,Electronics,1,9155,9155,CUST-89938,App
UK-2026-100681,2026-01-15,South,Hyderabad,Silk Saree,Fashion,2,3561,7122,CUST-55561,Website
UK-2026-102994,2026-04-16,East,Guwahati,Ultrabook Air 14,Electronics,4,29610,118440,CUST-28985,Website
UK-2026-104002,2026-05-08,West,Mumbai,Bluetooth Speaker Mini,Electronics,1,1448,1448,CUST-97296,Marketplace
UK-2026-101052,2026-02-22,Central,Raipur,Football Size 5,Sports,1,917,917,CUST-44631,Website
UK-2026-104170,2026-06-17,South,Kochi,Yoga Mat Pro,Sports,1,1232,1232,CUST-85963,App
UK-2026-102752,2026-04-28,South,Hyderabad,Air Fryer 5L,Home & Kitchen,1,5247,5247,CUST-27267,App
UK-2026-100025,2026-01-05,Central,Nagpur,Leather Wallet,Fashion,,937,1874,CUST-36165,Marketplace
UK-2026-101208,2026-02-23,South,Hyderabad,Matte Lipstick Set,Beauty,3,936,2808,CUST-61559,App
UK-2026-100757,2026-02-19,South,Bengaluru,Bluetooth Speaker Mini,Electronics,1,1429,1429,CUST-48400,Marketplace
UK-2026-100887,2026-02-09,Central,Indore,Cotton Kurta Set,Fashion,2,1309,2618,CUST-14750,Website
UK-2026-102099,2026-03-28,North,Chandigarh,Badminton Racket Set,Sports,2,2444,4888,CUST-72019,Marketplace
UK-2026-102139,2026-03-26,West,Ahmedabad,Running Sneakers,Fashion,1,2702,2702,CUST-49592,Website
UK-2026-103047,2026-04-29,North,Delhi,Football Size 5,Sports,1,875,875,CUST-78614,App
UK-2026-103244,2026-05-23,North,Noida,Electric Kettle 1.5L,Home & Kitchen,1,1145,1145,CUST-56803,Website
UK-2026-103557,2026-05-15,East,Guwahati,Ionic Hair Dryer,Beauty,1,1826,1826,CUST-32820,App
UK-2026-103002,2026-04-11,West,Mumbai,Eau de Parfum 100ml,Beauty,2,2022,4044,CUST-28123,Website
UK-2026-100812,2026-02-19,South,Hyderabad,Denim Jacket,Fashion,1,2187,2187,CUST-94130,Website
UK-2026-101517,2026-03-29,West,Ahmedabad,Formal Shirt,Fashion,3,1143,3429,CUST-27435,App
UK-2026-101532,2026-03-21,West,Mumbai,Running Sneakers,Fashion,1,2762,2762,CUST-36333,Website
